group_id,id,name,year_of_study,experience_level,hackathons_done,preferred_role,objective,friend_registration,preferred_team_size,Saturday afternoon,Sunday afternoon,Saturday night,Sunday morning,Saturday morning,C++,IoT,IoT,React Native,Data Analysis,UI/UX,Git,Design,Design,Go,Android Development,iOS Development,JavaScript,Blockchain,Blockchain,Java,Python,postgresql,MongoDB,Docker,PostgreSQL,TypeScript,Natural Language Processing,SQL,Agile,React,typescript,PyTorch,Data Visualization,DevOps,DevOps,AWS/Azure/GCP,Figma,HTML/CSS,design,Computer Vision,Machine Learning,Flutter,TensorFlow,Data,Rust,Flask,Catalan,English,French,German,Italian,Portuguese,Spanish,AR/VR,Blockchain,Blockchain,Communication,Cybersecurity,Databases,Design,Design,DevOps,DevOps,E-commerce/Retail,Education,Enterprise,Fintech,Gaming,Health,IoT,IoT,Life Hacks,Machine Learning/AI,Mobile,Music/Art,Productivity,Quantum,Robotic Process Automation,Social Good,Voice skills,Web,group_common_features
216,079c084d-e728-42ed-9850-34a250c2ad4b,Avery Lane,5,3,9,3,1,[],4,1,1,1,0,1,9,3,1,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,3,0,9,9,5,8,0,5,7,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,0,1,0,Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
216,2c750272-4402-4f14-b465-48366a76cee9,Anaïs Marisa Jennings,1,1,0,5,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
216,d93bdd74-82d9-4c01-82ce-f6b31b178b3a,Alejandro Vicens,2,2,2,1,1,[],4,1,1,1,1,1,0,6,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1,7,7,0,0,0,6,0,0,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,0,Saturday afternoon; Saturday night; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
217,fc4237e6-8a83-4b04-879c-3f972f4d26df,Aurora Sanchez,3,3,4,2,2,[],4,1,1,1,1,1,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,7,0,1,0,0,0,0,9,7,0,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
217,95e71999-8adf-4283-aa70-b8e7c0e9e009,Katja Emily Weber,1,1,0,5,2,[],4,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
217,fa76fe58-d2a9-42bf-a194-6c75efd2d0b0,Ava Monroe,2,2,1,5,2,[],3,1,1,1,1,1,0,7,0,0,6,5,5,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
218,d5f400c4-2d30-4b37-a300-5b86c9fc3262,Aleixia Rose,2,2,2,1,1,[],4,1,1,1,1,0,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,6,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
218,d5f66576-1666-48fc-8c0d-1f1887b58aa2,Isabelle Cochet,3,2,3,4,1,[],4,1,1,1,1,1,0,6,0,0,0,0,0,0,1,5,0,0,6,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,6,0,0,0,0,1,0,1,1,0,1,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
218,41a18a9c-a94c-4930-9154-4d4283385e47,Evelyn Ruby Jackson,3,2,3,2,1,[],4,1,1,1,1,0,6,6,0,4,0,0,0,0,0,0,2,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
218,6f35e869-d4d7-4ca4-9094-46051b4622e0,Camille Winston,2,1,1,4,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
219,3fe4a2d7-9066-4883-b534-3476b1b0e6b2,Alejandra English Moreno,2,2,1,2,1,[],4,1,1,1,1,1,7,6,0,3,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,6,1,1,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
219,ef56c197-2326-4cfd-8f59-c790d1180244,Aurélien Spencer Rodriguez,3,2,3,5,1,[],4,1,1,1,1,1,0,3,0,0,0,0,3,0,1,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,6,0,0,1,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,1,0,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
219,6e5e57da-1dea-4df2-8c82-4e6f96f8c322,Sofia Dupont,3,2,2,1,1,[],4,1,1,1,1,1,0,6,0,5,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,1,0,0,0,1,1,0,0,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
219,0ba9ca97-5e87-4cf9-94ed-6b35fc60b1b0,Emily Victoria Winston,2,2,2,2,1,[],4,1,1,1,1,1,0,6,0,0,7,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
220,70fa626d-d0e5-4d2f-bef5-7af08bac1974,Núria Emerson,1,1,1,5,1,[],4,1,1,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
220,5301db91-ec86-4245-8400-749d9bcb540b,Alessandra Elena Rodriguez,2,2,4,3,1,[],4,1,1,1,1,1,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
220,8acc2f69-f7ac-42d2-9a03-c0ad945cfaa2,Ava Riley Winston,4,3,6,5,1,[],4,1,1,1,1,1,0,0,0,0,0,0,9,0,1,0,0,0,0,8,1,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,6,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
220,ee258c30-5256-4d64-929f-caa30b4f322c,Lena Wagner,4,3,7,2,1,[],4,1,1,1,0,1,0,0,1,0,9,8,3,0,0,0,0,0,0,9,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,0,1,0,0,8,0,5,0,4,0,0,0,0,0,1,0,1,0,0,0,1,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
221,258fd865-91f5-4d7d-951e-9e6abb57e654,Sofía Elise Langdale,3,2,2,3,1,[],4,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,6,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
221,e843a2d3-b744-417d-a87a-9864a7c52a57,Camille Anne Simmons,4,2,5,1,1,[],4,1,1,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,6,7,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
221,b93b02c6-f5ab-41da-a675-ffb1e9255f52,Leilani Élise Francalatte,3,2,5,4,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
221,73f736ee-27e7-4c18-851b-16b7aff7cbc0,Aurora Dupont-Larios,3,3,9,3,1,[],4,1,1,1,1,1,0,8,1,0,5,7,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,6,0,0,9,8,0,0,0,0,0,1,1,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
222,867ef49e-3fe3-4818-a3ce-b397615ec31a,Avery Rae Thompson,4,3,6,3,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,9,0,0,0,4,8,0,0,3,9,0,0,9,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
222,e57913f4-fcee-460a-8571-f6075dd05a3a,Marc González Rodríguez,4,3,6,1,1,[],3,1,1,1,1,1,0,8,1,0,0,7,0,0,0,0,6,3,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
222,76091201-0871-4ae8-b7f3-a7577c2dfc4b,Sofía Isabel López Flores,4,2,1,2,1,[],4,1,1,1,1,1,0,6,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,6,0,0,0,0,1,0,0,0,0,0,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
223,ef913071-eb7f-4718-ab10-3e4d7ba5fafb,Sofía Wellesley,3,3,6,5,1,[],4,1,1,1,0,1,0,9,0,0,6,0,7,0,0,0,0,9,0,3,1,0,0,0,0,0,6,7,0,0,8,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,8,7,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,1,1,0,0,1,0,0,0,Saturday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
223,baa3075c-345f-4b20-8278-47d148f802a7,Meritxell Pujol Ribas,2,1,0,5,1,[],4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Saturday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
223,7c1643b8-3857-4c09-a979-9fc9a61785fe,Sienna Evelyn Warner,2,2,1,2,1,[],4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,0,6,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,Saturday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
223,e0f9dba0-55be-4efe-aabc-af625af49142,Anaïs Schiller,3,3,7,3,1,[],4,1,1,1,1,1,4,0,0,0,0,8,0,0,0,0,5,4,4,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,4,1,1,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Saturday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
224,313094a4-5d09-4231-9503-89cb79019e0f,Lucas Parker,4,2,2,4,1,[],4,1,1,1,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
224,b3144ff0-8a8e-478a-bec0-718d69de6497,Lena Rachel Taylor,3,2,3,4,1,[],4,1,1,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
224,64af02ae-e8bf-42fc-bfc3-0a6e996e3ef6,Sofia García,2,2,3,2,1,[],4,1,1,1,1,1,0,7,1,0,0,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,7,1,0,1,0,0,1,0,1,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
224,aa040cf3-236d-4ff1-bd98-116459e30c78,Alessia Harrison,3,2,5,3,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,7,0,0,7,1,0,5,0,0,0,0,5,0,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
225,e9ceb653-bedc-4e6c-819d-bec0d6e8ba7c,Laia Elena Summers,3,2,1,4,1,[],4,1,1,1,1,1,0,0,0,0,4,0,0,0,0,0,4,2,0,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,English; Saturday morning; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
225,b46e2022-43c7-4f22-8e78-d9893713e87a,Mariona Everett,3,2,4,3,1,[],4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,English; Saturday morning; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
225,d69a0019-6a2f-415b-a5cb-4a1c2ad7f2a0,Sofía Renee Flynn,3,2,5,4,1,[],4,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,English; Saturday morning; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
225,47452e8d-06ed-41d1-b7be-97e5d21b9f2b,Alejandra Sureda,1,1,1,3,1,[],4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,English; Saturday morning; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
226,d5c1b5d5-b755-4078-bb30-c240dbc9819e, Aurélien Bouchard,1,1,2,4,2,[],4,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
226,4ce866f1-30a6-4921-b261-94ce683980d2,Ava Elizabeth Wells,3,3,4,1,2,[],4,1,1,1,1,1,0,0,0,9,0,0,0,0,1,5,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
226,f1d8130a-5ab1-44c9-909e-ce5205bd6ddd,Alessandra Ellenhardt,4,3,7,3,2,[],4,1,1,1,1,1,4,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,5,0,0,4,5,0,0,0,6,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
226,fcf3c834-3c72-4de0-81a3-f5456d0ed9f1,Lilya LaFleur,1,1,0,5,2,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
227,8ea08727-27ff-49d6-811e-582761276625,Lena Isabel Kramer,3,2,5,1,1,[],4,1,1,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
227,a0593aae-bb8a-424d-8a5c-c65fc5f39c6a,Ava Sierra Rodriguez,2,2,1,1,1,[],4,1,1,1,1,1,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
227,e05c2a54-1e26-4cef-b6f2-1bd03c5ad6f2,Ana Cláudia Santos Costa,2,2,2,2,1,[],4,1,1,1,1,1,0,0,0,7,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
227,885f42a8-0f2a-4bf0-bb67-a8026adc0f11,Alejandro Santiago,2,1,2,5,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
228,e0fd6b9d-54f4-4b0d-a50f-254d79866e06,Lena Santos-Richter,4,3,9,1,1,[],4,1,1,1,1,1,0,0,0,4,0,3,8,0,0,7,0,8,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,6,9,0,0,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
228,3d5de216-4ef3-4b2c-9c47-0cfe50d4b636,Ava Lane,1,1,2,5,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
228,4013a44c-a11f-48f3-b06e-5fdbafba8650,Emília Laurent Blanchard,3,3,4,3,1,[],4,1,1,1,1,1,8,6,0,0,0,0,4,0,0,0,6,4,0,0,1,9,0,0,4,6,0,0,0,0,0,9,0,0,0,0,0,5,0,5,0,0,0,9,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,6,0,1,1,0,0,0,1,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
